 rho 140 T 70 
1e-14 100000.00000000061 0.4457752278644578 28.56349431952994
1e-14 125892.54117941765 0.4723093193360847 33.80406780764451
1e-14 158489.3192461124 0.4267495743156441 15.357121702115858
1e-14 199526.23149688952 0.3757220524106086 5.064438325632852
1e-14 251188.64315095975 0.35314431548060415 0.7137393031014181
1e-14 316227.7660168405 0.34886868372629276 0.2673972333105321
1e-14 398107.1705535002 0.34773675167729523 0.2041969755050358
1e-14 501187.2336272766 0.34809406368777307 0.3301071380426468
1e-14 630957.3444801981 0.34844670009061735 0.44796917267527386
1e-14 794328.2347242887 0.346016512968608 0.061446473972022714
1e-14 1000000.0000000081 0.3450105778191578 0.00046193263399854796
1e-14 1258925.4117941791 0.34475684763787234 2.4654240661303096e-05
1e-14 1584893.1924611272 0.3444482757865814 4.2026650751266566e-07
1e-14 1995262.3149688991 0.3441440442098357 1.0016177731897292e-07
1e-14 2511886.431509603 0.3437150161983489 1.7005684874108202e-08
1e-14 3162277.660168405 0.3430367859920613 2.525662281782844e-07
1e-14 3981071.70553501 0.34236844668541483 1.5325812462861775e-07
1e-14 5011872.336272766 0.341692063719471 2.157413239372804e-08
1e-14 6309573.444801995 0.3407235341423489 2.2676201133256932e-09
1e-14 7943282.347242886 0.339252018451597 2.098984117307624e-10
1.2589254117941662e-14 1.0 0.0030420184427588422 0.0024800576476981316
1.2589254117941662e-14 1.2589254117941673 0.005686046254543843 0.004233836003850953
1.2589254117941662e-14 1.5848931924611138 0.010532426673859388 0.006885326644578014
1.2589254117941662e-14 1.9952623149688804 0.019105594640716286 0.010715681391422918
1.2589254117941662e-14 2.5118864315095815 0.033455397448270544 0.016091286936369645
1.2589254117941662e-14 3.1622776601683817 0.055702429099242015 0.02352399778135726
1.2589254117941662e-14 3.9810717055349754 0.08705047258814477 0.033699949820149046
1.2589254117941662e-14 5.011872336272727 0.12703209741009275 0.04743337557946299
1.2589254117941662e-14 6.30957344480194 0.1737101532511929 0.06553186327451303
1.2589254117941662e-14 7.943282347242826 0.22503723005716772 0.08875224959228101
1.2589254117941662e-14 10.000000000000016 0.2800301833065126 0.11792151614693532
1.2589254117941662e-14 12.589254117941694 0.3390091867573258 0.15413169211908648
1.2589254117941662e-14 15.848931924611158 0.4034952405940286 0.1989803114089215
1.2589254117941662e-14 19.95262314968883 0.4757268862572726 0.2545976528887491
1.2589254117941662e-14 25.11886431509585 0.5583471043121668 0.3233683024431135
1.2589254117941662e-14 31.622776601683857 0.6537613706049014 0.4071943318269755
1.2589254117941662e-14 39.81071705534981 0.7629115680777653 0.5061735156938386
1.2589254117941662e-14 50.11872336272735 0.8836226455763877 0.6171417313206452
1.2589254117941662e-14 63.09573444801949 1.0103985570496743 0.7337088352567048
1.2589254117941662e-14 79.43282347242838 1.1379437412244537 0.9088181559568459
1.2589254117941662e-14 100.00000000000031 1.265709483129058 1.2968489189584387
1.2589254117941662e-14 125.89254117941714 1.3871296576020165 2.5275984416109303
1.2589254117941662e-14 158.4893192461119 1.0883249831157578 6.084617718797322
1.2589254117941662e-14 199.5262314968887 1.168786756696876 4.568084059570777
1.2589254117941662e-14 251.18864315095874 1.2239889726134654 3.9514829026018106
1.2589254117941662e-14 316.2277660168389 1.258246367586862 2.361460153918059
1.2589254117941662e-14 398.1071705534986 1.2898871727184862 2.5344118023868143
1.2589254117941662e-14 501.18723362727405 0.4892157807770069 3.4950405395244606
1.2589254117941662e-14 630.9573444801956 0.5181835477535582 1.3832761325556695
1.2589254117941662e-14 794.3282347242846 0.36465373395251 1.2298546185919252
1.2589254117941662e-14 1000.0000000000041 0.3966506667566679 1.168998340353448
1.2589254117941662e-14 1258.9254117941725 0.0006568302079647057 0.8583749823141614
1.2589254117941662e-14 1584.8931924611206 0.0031687815816650133 0.6665271385976657
1.2589254117941662e-14 1995.262314968889 0.0049059846330751795 0.30025475061601065
1.2589254117941662e-14 2511.8864315095925 1.92552944771156e-05 0.08452134522150756
1.2589254117941662e-14 3162.2776601683954 5.8080454139979176e-05 0.03507657077032357
1.2589254117941662e-14 3981.0717055349937 0.00011061711117195699 0.0003490011976733477
1.2589254117941662e-14 5011.8723362727505 0.00510054361491651 0.23272712682590732
1.2589254117941662e-14 6309.573444801968 0.2351855433317009 155.19120299999088
1.2589254117941662e-14 7943.282347242862 0.32397926832320406 61.0787880552002
1.2589254117941662e-14 10000.000000000062 0.32744067392484183 29.860489157703018
1.2589254117941662e-14 12589.254117941739 0.3504390999488321 119.85912812170065
1.2589254117941662e-14 15848.931924611239 0.349288875361673 450.64230407203956
1.2589254117941662e-14 19952.62314968891 0.35271277301826187 1463.5173375191648
1.2589254117941662e-14 25118.864315095976 0.36540563048269903 1504.4119678044278
1.2589254117941662e-14 31622.77660168399 0.3711204030341416 200.40614580050178
1.2589254117941662e-14 39810.71705535002 0.3714173577813846 230.26427158474036
1.2589254117941662e-14 50118.72336272756 0.3698423776492438 60.92204846862073
1.2589254117941662e-14 63095.734448019684 0.37103989572479645 56.65098344164871
1.2589254117941662e-14 79432.8234724287 0.38923723483876 25.754537688105792
1.2589254117941662e-14 100000.00000000061 0.4465762638742732 28.65623803191987
1.2589254117941662e-14 125892.54117941765 0.4731055999386231 33.89426140340129
1.2589254117941662e-14 158489.3192461124 0.42674957431564403 15.357121702115858
1.2589254117941662e-14 199526.23149688952 0.37572205241060863 5.064438325632851
1.2589254117941662e-14 251188.64315095975 0.35314431548060415 0.7137393031014181
1.2589254117941662e-14 316227.7660168405 0.3488686837262927 0.2673972333105321
1.2589254117941662e-14 398107.1705535002 0.34773675167729523 0.2041969755050358
1.2589254117941662e-14 501187.2336272766 0.348094063687773 0.3301071380426468
1.2589254117941662e-14 630957.3444801981 0.3484467000906173 0.44796917267527375
1.2589254117941662e-14 794328.2347242887 0.346016512968608 0.061446473972022714
1.2589254117941662e-14 1000000.0000000081 0.3450105778191578 0.00046193263399854796
1.2589254117941662e-14 1258925.4117941791 0.34475684763787234 2.4654240661303096e-05
1.2589254117941662e-14 1584893.1924611272 0.3444482757865813 4.2026650751266566e-07
1.2589254117941662e-14 1995262.3149688991 0.34414404420983563 1.0016177731897292e-07
1.2589254117941662e-14 2511886.431509603 0.3437150161983488 1.7005684874108202e-08
1.2589254117941662e-14 3162277.660168405 0.3430367859920612 2.525662281782844e-07
1.2589254117941662e-14 3981071.70553501 0.3423684466854148 1.5325812462861775e-07
1.2589254117941662e-14 5011872.336272766 0.34169206371947086 2.157413239372804e-08
1.2589254117941662e-14 6309573.444801995 0.3407235341423489 2.2676201133256932e-09
1.2589254117941662e-14 7943282.347242886 0.33925201845159697 2.098984117307624e-10
1.584893192461111e-14 1.0 0.0030420184427588422 0.0024800576476981316
1.584893192461111e-14 1.2589254117941673 0.005686046254543843 0.004233836003850953
1.584893192461111e-14 1.5848931924611138 0.01053242667385939 0.006885326644578014
1.584893192461111e-14 1.9952623149688804 0.01910559464071629 0.010715681391422918
1.584893192461111e-14 2.5118864315095815 0.033455397448270544 0.016091286936369645
1.584893192461111e-14 3.1622776601683817 0.055702429099242015 0.023523997781357258
1.584893192461111e-14 3.9810717055349754 0.0870504725881448 0.03369994982014904
1.584893192461111e-14 5.011872336272727 0.1270320974100928 0.04743337557946299
1.584893192461111e-14 6.30957344480194 0.17371015325119302 0.065531863274513
1.584893192461111e-14 7.943282347242826 0.22503723005716772 0.08875224959228101
1.584893192461111e-14 10.000000000000016 0.28003018330651275 0.11792151614693532
1.584893192461111e-14 12.589254117941694 0.339009186757326 0.1541316921190864
1.584893192461111e-14 15.848931924611158 0.4034952405940286 0.1989803114089216
1.584893192461111e-14 19.95262314968883 0.4757268862572729 0.2545976528887491
1.584893192461111e-14 25.11886431509585 0.5583471043121668 0.32336830244311376
1.584893192461111e-14 31.622776601683857 0.6537613706049014 0.4071943318269755
1.584893192461111e-14 39.81071705534981 0.7629115680777653 0.5061735156938386
1.584893192461111e-14 50.11872336272735 0.8836226455763885 0.6171417313206455
1.584893192461111e-14 63.09573444801949 1.0103985570496743 0.7337088352567048
1.584893192461111e-14 79.43282347242838 1.1379437412244537 0.9088181559568459
1.584893192461111e-14 100.00000000000031 1.265709483129057 1.2968489189584393
1.584893192461111e-14 125.89254117941714 1.3876297434089557 2.528020578970766
1.584893192461111e-14 158.4893192461119 1.0883249831157578 6.084617718797322
1.584893192461111e-14 199.5262314968887 1.168786756696876 4.568084059570777
1.584893192461111e-14 251.18864315095874 1.223988972613464 3.9514829026018115
1.584893192461111e-14 316.2277660168389 1.2582463675868607 2.3614601539180597
1.584893192461111e-14 398.1071705534986 1.2898871727184875 2.5344118023868147
1.584893192461111e-14 501.18723362727405 0.48921578077700667 3.4950405395244606
1.584893192461111e-14 630.9573444801956 0.518183547753558 1.3832761325556697
1.584893192461111e-14 794.3282347242846 0.3646537339525101 1.2298546185919252
1.584893192461111e-14 1000.0000000000041 0.3966506667566679 1.168998340353448
1.584893192461111e-14 1258.9254117941725 0.0006568302079647057 0.8583749823141614
1.584893192461111e-14 1584.8931924611206 0.0031687815816650133 0.6665271385976657
1.584893192461111e-14 1995.262314968889 0.0049059846330751795 0.30025475061601065
1.584893192461111e-14 2511.8864315095925 1.92552944771156e-05 0.08452134522150756
1.584893192461111e-14 3162.2776601683954 5.8080454139979176e-05 0.03507657077032357
1.584893192461111e-14 3981.0717055349937 0.00011061711117195699 0.0003490011976733477
1.584893192461111e-14 5011.8723362727505 0.005051953298108036 0.23553814845683518
1.584893192461111e-14 6309.573444801968 0.23072589834064253 158.9628342447357
1.584893192461111e-14 7943.282347242862 0.32476125525914173 68.73567440728283
1.584893192461111e-14 10000.000000000062 0.3282308729190415 31.41918866552717
1.584893192461111e-14 12589.254117941739 0.35149115612148757 124.12427828217298
1.584893192461111e-14 15848.931924611239 0.35088938664893427 455.9587974124395
1.584893192461111e-14 19952.62314968891 0.35336088512316 1466.93157013952
1.584893192461111e-14 25118.864315095976 0.3657356432627286 1505.6757962778195
1.584893192461111e-14 31622.77660168399 0.37187919724763907 202.0541906387453
1.584893192461111e-14 39810.71705535002 0.3721191677588917 219.82572617828671
1.584893192461111e-14 50118.72336272756 0.37054269185865996 62.20226850999957
1.584893192461111e-14 63095.734448019684 0.3714936240725131 56.43371440992793
1.584893192461111e-14 79432.8234724287 0.3893817277409469 25.216652023351642
1.584893192461111e-14 100000.00000000061 0.44768561065344903 28.78708758071536
1.584893192461111e-14 125892.54117941765 0.47424830715849015 34.02369426002053
1.584893192461111e-14 158489.3192461124 0.426749574315644 15.357121702115858
1.584893192461111e-14 199526.23149688952 0.3757220524106086 5.064438325632851
1.584893192461111e-14 251188.64315095975 0.35314431548060415 0.7137393031014182
1.584893192461111e-14 316227.7660168405 0.34886868372629276 0.2673972333105321
1.584893192461111e-14 398107.1705535002 0.34773675167729523 0.2041969755050358
1.584893192461111e-14 501187.2336272766 0.348094063687773 0.33010713804264685
1.584893192461111e-14 630957.3444801981 0.3484467000906173 0.4479691726752738
1.584893192461111e-14 794328.2347242887 0.346016512968608 0.061446473972022714
1.584893192461111e-14 1000000.0000000081 0.3450105778191578 0.00046193263399854796
1.584893192461111e-14 1258925.4117941791 0.34475684763787234 2.4654240661303096e-05
1.584893192461111e-14 1584893.1924611272 0.3444482757865814 4.2026650751266566e-07
1.584893192461111e-14 1995262.3149688991 0.34414404420983563 1.0016177731897292e-07
1.584893192461111e-14 2511886.431509603 0.3437150161983489 1.7005684874108202e-08
1.584893192461111e-14 3162277.660168405 0.3430367859920613 2.525662281782844e-07
1.584893192461111e-14 3981071.70553501 0.34236844668541483 1.5325812462861775e-07
1.584893192461111e-14 5011872.336272766 0.34169206371947086 2.157413239372804e-08
1.584893192461111e-14 6309573.444801995 0.3407235341423489 2.2676201133256932e-09
1.584893192461111e-14 7943282.347242886 0.33925201845159697 2.098984117307624e-10
1.9952623149688746e-14 1.0 0.0030420184427588422 0.0024800576476981316
1.9952623149688746e-14 1.2589254117941673 0.005686046254543843 0.004233836003850954
1.9952623149688746e-14 1.5848931924611138 0.010532426673859388 0.006885326644578014
1.9952623149688746e-14 1.9952623149688804 0.019105594640716286 0.010715681391422918
1.9952623149688746e-14 2.5118864315095815 0.03345539744827054 0.016091286936369645
1.9952623149688746e-14 3.1622776601683817 0.055702429099242015 0.023523997781357258
1.9952623149688746e-14 3.9810717055349754 0.08705047258814477 0.03369994982014904
1.9952623149688746e-14 5.011872336272727 0.1270320974100928 0.047433375579462984
1.9952623149688746e-14 6.30957344480194 0.1737101532511929 0.065531863274513
1.9952623149688746e-14 7.943282347242826 0.22503723005716772 0.088752249592281
1.9952623149688746e-14 10.000000000000016 0.2800301833065126 0.11792151614693532
1.9952623149688746e-14 12.589254117941694 0.339009186757326 0.1541316921190864
1.9952623149688746e-14 15.848931924611158 0.4034952405940286 0.1989803114089215
1.9952623149688746e-14 19.95262314968883 0.4757268862572724 0.25459765288874897
1.9952623149688746e-14 25.11886431509585 0.5583471043121665 0.3233683024431135
1.9952623149688746e-14 31.622776601683857 0.6537613706049011 0.4071943318269755
1.9952623149688746e-14 39.81071705534981 0.7629115680777646 0.5061735156938384
1.9952623149688746e-14 50.11872336272735 0.8836226455763877 0.6171417313206452
1.9952623149688746e-14 63.09573444801949 1.0103985570496732 0.7337088352567045
1.9952623149688746e-14 79.43282347242838 1.1379437412244524 0.9088181559568446
1.9952623149688746e-14 100.00000000000031 1.265709483129057 1.2968489189584387
1.9952623149688746e-14 125.89254117941714 1.38837944191766 2.5286534076429192
1.9952623149688746e-14 158.4893192461119 1.0883249831157567 6.084617718797322
1.9952623149688746e-14 199.5262314968887 1.168786756696876 4.568084059570776
1.9952623149688746e-14 251.18864315095874 1.223988972613464 3.95148290260181
1.9952623149688746e-14 316.2277660168389 1.2582463675868607 2.361460153918059
1.9952623149688746e-14 398.1071705534986 1.2898871727184862 2.5344118023868147
1.9952623149688746e-14 501.18723362727405 0.48921578077700667 3.4950405395244606
1.9952623149688746e-14 630.9573444801956 0.518183547753558 1.3832761325556695
1.9952623149688746e-14 794.3282347242846 0.36465373395250955 1.229854618591925
1.9952623149688746e-14 1000.0000000000041 0.3966506667566677 1.168998340353448
1.9952623149688746e-14 1258.9254117941725 0.0006568302079647057 0.8583749823141614
1.9952623149688746e-14 1584.8931924611206 0.0031687815816650133 0.6665271385976657
1.9952623149688746e-14 1995.262314968889 0.0049059846330751795 0.30025475061601065
1.9952623149688746e-14 2511.8864315095925 1.92552944771156e-05 0.08452134522150756
1.9952623149688746e-14 3162.2776601683954 5.8080454139979176e-05 0.03507657077032357
1.9952623149688746e-14 3981.0717055349937 0.00011061711117195699 0.00034900119767334806
1.9952623149688746e-14 5011.8723362727505 0.004976554672412911 0.23797863834441757
1.9952623149688746e-14 6309.573444801968 0.22389028568159153 162.27403472427343
1.9952623149688746e-14 7943.282347242862 0.3258224736752557 77.40267390985598
1.9952623149688746e-14 10000.000000000062 0.3295898592987741 33.76091589141241
1.9952623149688746e-14 12589.254117941739 0.3527807082767312 130.19635665233255
1.9952623149688746e-14 15848.931924611239 0.35280788389166073 460.311087997556
1.9952623149688746e-14 19952.62314968891 0.353941615503534 1468.535507654279
1.9952623149688746e-14 25118.864315095976 0.3658799368819742 1507.247295081259
1.9952623149688746e-14 31622.77660168399 0.3727361056363625 202.81081280305176
1.9952623149688746e-14 39810.71705535002 0.3728479281413234 211.27740194643278
1.9952623149688746e-14 50118.72336272756 0.37127454250664566 63.94624706970822
1.9952623149688746e-14 63095.734448019684 0.3721523426219864 56.152352130832384
1.9952623149688746e-14 79432.8234724287 0.3893832630119523 24.73805559371322
1.9952623149688746e-14 100000.00000000061 0.4482443076117022 28.983335289541692
1.9952623149688746e-14 125892.54117941765 0.4774485828849121 34.276984665027726
1.9952623149688746e-14 158489.3192461124 0.42858047000189176 15.286057808597175
1.9952623149688746e-14 199526.23149688952 0.37577602410687083 5.066597193483344
1.9952623149688746e-14 251188.64315095975 0.3531443154806042 0.7137393031014182
1.9952623149688746e-14 316227.7660168405 0.34886868372629276 0.2673972333105321
1.9952623149688746e-14 398107.1705535002 0.34773675167729523 0.20419697550503585
1.9952623149688746e-14 501187.2336272766 0.348094063687773 0.33010713804264685
1.9952623149688746e-14 630957.3444801981 0.34844670009061735 0.4479691726752738
1.9952623149688746e-14 794328.2347242887 0.346016512968608 0.061446473972022714
1.9952623149688746e-14 1000000.0000000081 0.3450105778191578 0.00046193263399854796
1.9952623149688746e-14 1258925.4117941791 0.3447568476378724 2.4654240661303096e-05
1.9952623149688746e-14 1584893.1924611272 0.3444482757865814 4.2026650751266566e-07
1.9952623149688746e-14 1995262.3149688991 0.3441440442098357 1.0016177731897292e-07
1.9952623149688746e-14 2511886.431509603 0.3437150161983489 1.7005684874108202e-08
1.9952623149688746e-14 3162277.660168405 0.34303678599206133 2.525662281782844e-07
1.9952623149688746e-14 3981071.70553501 0.34236844668541483 1.5325812462861775e-07
1.9952623149688746e-14 5011872.336272766 0.341692063719471 2.1574132393728083e-08
1.9952623149688746e-14 6309573.444801995 0.3407235341423489 2.2676201133256932e-09
1.9952623149688746e-14 7943282.347242886 0.33925201845159697 2.098984117307624e-10
2.511886431509572e-14 1.0 0.0030420184427588422 0.0024800576476981316
2.511886431509572e-14 1.2589254117941673 0.005686046254543843 0.004233836003850953
2.511886431509572e-14 1.5848931924611138 0.01053242667385939 0.006885326644578014
2.511886431509572e-14 1.9952623149688804 0.019105594640716286 0.010715681391422918
2.511886431509572e-14 2.5118864315095815 0.03345539744827054 0.016091286936369645
2.511886431509572e-14 3.1622776601683817 0.055702429099242 0.023523997781357258
2.511886431509572e-14 3.9810717055349754 0.08705047258814477 0.033699949820149046
2.511886431509572e-14 5.011872336272727 0.1270320974100928 0.047433375579462984
2.511886431509572e-14 6.30957344480194 0.1737101532511929 0.065531863274513
2.511886431509572e-14 7.943282347242826 0.22503723005716758 0.08875224959228101
2.511886431509572e-14 10.000000000000016 0.28003018330651275 0.11792151614693532
2.511886431509572e-14 12.589254117941694 0.339009186757326 0.1541316921190864
2.511886431509572e-14 15.848931924611158 0.4034952405940288 0.19898031140892145
2.511886431509572e-14 19.95262314968883 0.4757268862572726 0.2545976528887491
2.511886431509572e-14 25.11886431509585 0.5583471043121668 0.32336830244311365
2.511886431509572e-14 31.622776601683857 0.6537613706049011 0.4071943318269755
2.511886431509572e-14 39.81071705534981 0.7629115680777648 0.5061735156938386
2.511886431509572e-14 50.11872336272735 0.8836226455763877 0.6171417313206455
2.511886431509572e-14 63.09573444801949 1.0103985570496743 0.7337088352567048
2.511886431509572e-14 79.43282347242838 1.1379437412244537 0.9088181559568455
2.511886431509572e-14 100.00000000000031 1.265709483129057 1.2968489189584387
2.511886431509572e-14 125.89254117941714 1.3895178502092502 2.5296143689764836
2.511886431509572e-14 158.4893192461119 1.0883249831157567 6.084617718797322
2.511886431509572e-14 199.5262314968887 1.168786756696876 4.568084059570777
2.511886431509572e-14 251.18864315095874 1.223988972613464 3.9514829026018106
2.511886431509572e-14 316.2277660168389 1.2582463675868607 2.361460153918059
2.511886431509572e-14 398.1071705534986 1.2898871727184862 2.5344118023868143
2.511886431509572e-14 501.18723362727405 0.48921578077700667 3.4950405395244606
2.511886431509572e-14 630.9573444801956 0.518183547753558 1.3832761325556695
2.511886431509572e-14 794.3282347242846 0.36465373395251 1.2298546185919252
2.511886431509572e-14 1000.0000000000041 0.3966506667566677 1.168998340353448
2.511886431509572e-14 1258.9254117941725 0.0006568302079647057 0.8583749823141614
2.511886431509572e-14 1584.8931924611206 0.0031687815816650133 0.6665271385976657
2.511886431509572e-14 1995.262314968889 0.0049059846330751795 0.30025475061601065
2.511886431509572e-14 2511.8864315095925 1.92552944771156e-05 0.08452134522150756
2.511886431509572e-14 3162.2776601683954 5.8080454139979176e-05 0.03507657077032357
2.511886431509572e-14 3981.0717055349937 0.00011061711117195699 0.00034900119767334806
2.511886431509572e-14 5011.8723362727505 0.004897283712159369 0.24098988674358574
2.511886431509572e-14 6309.573444801968 0.21681444860034796 166.40666583890842
2.511886431509572e-14 7943.282347242862 0.326902275301524 87.15427241696338
2.511886431509572e-14 10000.000000000062 0.3310370799794823 36.00116589031184
2.511886431509572e-14 12589.254117941739 0.3541194620993835 136.1938628400348
2.511886431509572e-14 15848.931924611239 0.35481111660833803 465.0693930380128
2.511886431509572e-14 19952.62314968891 0.354634915849713 1469.7953968167244
2.511886431509572e-14 25118.864315095976 0.36612839938159736 1508.3181102309468
2.511886431509572e-14 31622.77660168399 0.37361667257386544 203.5825980387341
2.511886431509572e-14 39810.71705535002 0.3736027055340237 204.08013689489223
2.511886431509572e-14 50118.72336272756 0.3720331366476304 65.57830694793925
2.511886431509572e-14 63095.734448019684 0.3728103743453721 55.829011387623005
2.511886431509572e-14 79432.8234724287 0.3894822462547806 24.31429376282604
2.511886431509572e-14 100000.00000000061 0.4488089071909847 29.26608722629771
2.511886431509572e-14 125892.54117941765 0.4806887862257431 34.55674417419835
2.511886431509572e-14 158489.3192461124 0.43096415501335245 15.212422542721372
2.511886431509572e-14 199526.23149688952 0.3761967821725759 5.0872610347618465
2.511886431509572e-14 251188.64315095975 0.35314431548060415 0.7137393031014182
2.511886431509572e-14 316227.7660168405 0.34886868372629276 0.2673972333105322
2.511886431509572e-14 398107.1705535002 0.3477367516772952 0.2041969755050358
2.511886431509572e-14 501187.2336272766 0.34809406368777296 0.3301071380426468
2.511886431509572e-14 630957.3444801981 0.34844670009061735 0.4479691726752738
2.511886431509572e-14 794328.2347242887 0.346016512968608 0.061446473972022714
2.511886431509572e-14 1000000.0000000081 0.34501057781915784 0.00046193263399854796
2.511886431509572e-14 1258925.4117941791 0.3447568476378724 2.4654240661303096e-05
2.511886431509572e-14 1584893.1924611272 0.3444482757865814 4.2026650751266566e-07
2.511886431509572e-14 1995262.3149688991 0.3441440442098357 1.0016177731897292e-07
2.511886431509572e-14 2511886.431509603 0.3437150161983489 1.7005684874108202e-08
2.511886431509572e-14 3162277.660168405 0.34303678599206133 2.525662281782844e-07
2.511886431509572e-14 3981071.70553501 0.3423684466854148 1.5325812462861775e-07
2.511886431509572e-14 5011872.336272766 0.34169206371947086 2.157413239372804e-08
2.511886431509572e-14 6309573.444801995 0.3407235341423489 2.2676201133256932e-09
2.511886431509572e-14 7943282.347242886 0.3392520184515969 2.098984117307624e-10
3.1622776601683663e-14 1.0 0.0030420184427588422 0.0024800576476981316
3.1622776601683663e-14 1.2589254117941673 0.005686046254543843 0.004233836003850953
3.1622776601683663e-14 1.5848931924611138 0.010532426673859388 0.006885326644578014
3.1622776601683663e-14 1.9952623149688804 0.019105594640716286 0.010715681391422918
3.1622776601683663e-14 2.5118864315095815 0.033455397448270544 0.016091286936369645
3.1622776601683663e-14 3.1622776601683817 0.055702429099242015 0.023523997781357258
3.1622776601683663e-14 3.9810717055349754 0.0870504725881448 0.033699949820149046
3.1622776601683663e-14 5.011872336272727 0.12703209741009275 0.047433375579462984
3.1622776601683663e-14 6.30957344480194 0.1737101532511929 0.065531863274513
3.1622776601683663e-14 7.943282347242826 0.22503723005716758 0.08875224959228101
3.1622776601683663e-14 10.000000000000016 0.28003018330651286 0.11792151614693532
3.1622776601683663e-14 12.589254117941694 0.339009186757326 0.1541316921190864
3.1622776601683663e-14 15.848931924611158 0.4034952405940286 0.1989803114089215
3.1622776601683663e-14 19.95262314968883 0.4757268862572726 0.25459765288874897
3.1622776601683663e-14 25.11886431509585 0.5583471043121668 0.32336830244311365
3.1622776601683663e-14 31.622776601683857 0.6537613706049014 0.4071943318269753
3.1622776601683663e-14 39.81071705534981 0.7629115680777653 0.5061735156938382
3.1622776601683663e-14 50.11872336272735 0.8836226455763881 0.6171417313206452
3.1622776601683663e-14 63.09573444801949 1.0103985570496743 0.7337088352567048
3.1622776601683663e-14 79.43282347242838 1.1379437412244537 0.9088181559568455
3.1622776601683663e-14 100.00000000000031 1.265709483129057 1.2968489189584393
3.1622776601683663e-14 125.89254117941714 1.3908499438554403 2.530738823218446
3.1622776601683663e-14 158.4893192461119 1.0883249831157567 6.084617718797322
3.1622776601683663e-14 199.5262314968887 1.168786756696876 4.568084059570777
3.1622776601683663e-14 251.18864315095874 1.223988972613464 3.9514829026018115
3.1622776601683663e-14 316.2277660168389 1.2582463675868607 2.361460153918059
3.1622776601683663e-14 398.1071705534986 1.2898871727184862 2.5344118023868147
3.1622776601683663e-14 501.18723362727405 0.48921578077700667 3.49504053952446
3.1622776601683663e-14 630.9573444801956 0.518183547753558 1.3832761325556697
3.1622776601683663e-14 794.3282347242846 0.3646537339525098 1.229854618591925
3.1622776601683663e-14 1000.0000000000041 0.3966506667566679 1.168998340353448
